,Unnamed: 0,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,Double Value,Farmers Market?,place_id,googlename,googlelat,googlelon,googleaddress,check,official_address,phone number,hours,website,url,rating,nearby_price,details_price,Yelp_price,category,type,multiple,how
924,110426,1602 Cermak Inc,-87.666107,41.852379,1602 W Cermak Rd,,Chicago,IL,60608.0,4414.0,COOK,False,False,ChIJVbuPwagtDogRemW5DEDUZeU,BP,41.8526108,-87.66645489999999,"1602 West Cermak Road, Chicago",0,"1602 W Cermak Rd, Chicago, IL 60608, USA",(312) 733-8486,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.bp.com/,https://maps.google.com/?cid=16529851378889745786,4.4,,,,gas station,"['gas_station', 'car_wash', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
925,110435,La Esperanza,-87.71347800000002,41.838856,3000 S Drake Ave,,Chicago,IL,60623.0,4640.0,COOK,False,False,ChIJ-3McYWsyDogRwEFdEnUl2rU,La Roka,41.8387927,-87.7125413,"3000 South Saint Louis Avenue, Chicago",0,"3000 S St Louis Ave, Chicago, IL 60623, USA",,,,https://maps.google.com/?cid=13103827250537382336,3.7,,,0,other,"['bar', 'point_of_interest', 'establishment']",1,address first word
926,110615,"K Town Food I, Inc",-87.735298,41.874958,402 S Kostner Ave,,Chicago,IL,60624.0,3046.0,COOK,False,False,ChIJ89cqs-EyDogRHYUmddbhobA,K Town Foods,41.87495069999999,-87.73538889999999,"402 South Kostner Avenue, Chicago",0,"402 S Kostner Ave, Chicago, IL 60624, USA",(773) 826-5275,,,https://maps.google.com/?cid=12727702333130442013,,,,,other,"['food', 'point_of_interest', 'establishment']",1,address first word
927,110697,Mehrab Super Market,-87.691299,41.997704,2433 W Devon Ave,,Chicago,IL,60659.0,1914.0,COOK,False,False,ChIJ_-Sst93RD4gRg_9HpR6ePeA,Mehrab Supermarket,41.997449,-87.69129799999999,"2433 West Devon Avenue, Chicago",0,"2433 W Devon Ave, Chicago, IL 60659, USA",(773) 754-8025,,,https://maps.google.com/?cid=16158244892534374275,,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 & 2 (none first)
928,110940,Dollar Tree 5169,-87.742798,41.800343,5101 S Cicero Ave,Unit 104,Chicago,IL,60632.0,4914.0,COOK,False,False,ChIJzbgycnMxDogRyUUFx-o0xKU,Dollar Tree,41.800171,-87.742586,"5101 S Cicero Ave, #104, Chicago",0,"5101 S Cicero Ave, #104, Chicago, IL 60632, USA",(773) 284-9008,"['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 8:00 PM']",http://locations.dollartree.com/il/chicago/5169/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,https://maps.google.com/?cid=11944730294659401161,4.0,1.0,1.0,$,other,"['food', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
929,111004,Big Sams Food Mart & Cellular,-87.620972,41.758247,133 E 75th St,,Chicago,IL,60619.0,1609.0,COOK,False,False,ChIJiyQRATUvDogRYtdHeVg0oEo,Big Sam's Mini Mart,41.7579881,-87.6202384,"133 East 75th Street, Chicago",0,"133 E 75th St, Chicago, IL 60619, USA",(773) 488-1188,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,https://maps.google.com/?cid=5377355509676889954,3.4,,,,gas station,"['convenience_store', 'gas_station', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
930,111159,Jimmys Food & Deli,-87.62046099999998,41.831127,232 E 35th St,,Chicago,IL,60616.0,3913.0,COOK,False,False,ChIJPxIgJQosDogRY5eeurR-7QA,Jimmy's Food On 35th St,41.8311687,-87.620391,"234 East 35th Street, Chicago",0,"234 E 35th St, Chicago, IL 60616, USA",(312) 842-3700,,,https://maps.google.com/?cid=66848884170594147,5.0,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,name first word
931,111454,Supermercado La Tapatia,-87.70031,41.849899,2300 S Sacramento Ave,,Chicago,IL,60623.0,3461.0,COOK,False,False,ChIJrxRYd3kyDogRqXw6YLqOr1I,Jardincito,41.8498469,-87.701862,"2300 South Whipple Street, Chicago",0,"2300 S Whipple St, Chicago, IL 60623, USA",,,http://neighbor-space.org/2013/05/07/jardincito/,https://maps.google.com/?cid=5958137763163962537,1.0,,,0,other,"['park', 'point_of_interest', 'establishment']",1,address first word
932,111457,Zees Supermarket Plus,-87.58622700000002,41.76128,7336 S Stony Island Ave,,Chicago,IL,60649.0,3164.0,COOK,False,False,ChIJ1c8jnvEoDogRqmisdNLgehs,Wonder Hostess Outlet,41.7612824,-87.5865029,"7336 South Stony Island Avenue, Chicago",0,"7336 S Stony Island Ave, Chicago, IL 60649, USA",,,,https://maps.google.com/?cid=1980142180687964330,,,,0,other,"['point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
933,112005,Kostner Food Basket,-87.735512,41.880375,24 S Kostner Ave,,Chicago,IL,60624.0,2521.0,COOK,False,False,ChIJq6qqqsYyDogRsIhB2DQ5sV4,Alston Enterprise LLC,41.8799499,-87.7356461,"16 South Kostner Avenue, Chicago",Double Check- Address mismatch,"16 S Kostner Ave, Chicago, IL 60624, USA",(773) 417-4978,,,https://maps.google.com/?cid=6823297809572268208,5.0,,,,other,"['point_of_interest', 'establishment']",5,name 1 & 2 (none first)
934,112095,S & D Pantry,-87.658073,41.978111,1105 W Berwyn Ave,,Chicago,IL,60640.0,2301.0,COOK,False,False,ChIJkUna14HRD4gREw9sWO-Q8GU,S&D Pantry,41.97807880000001,-87.6581465,"1105 West Berwyn Avenue, Chicago",0,"1105 W Berwyn Ave, Chicago, IL 60640, USA",(773) 754-8571,"['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 6:00 PM']",,https://maps.google.com/?cid=7345530349896339219,3.0,,,,other,"['cafe', 'food', 'point_of_interest', 'establishment']",1,address first word
935,112218,Dollar Tree 798,-87.76915699999998,41.97718,5316 N Milwaukee,,Chicago,IL,60630.0,,COOK,False,False,ChIJ819JcALMD4gRUCWYuqoS2UU,Dollar Tree,41.977063,-87.769645,"5316 North Milwaukee Avenue, Chicago",0,"5316 N Milwaukee Ave, Chicago, IL 60630, USA",(773) 763-8041,"['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 8:00 PM']",http://locations.dollartree.com/il/chicago/798/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,https://maps.google.com/?cid=5033074583047513424,3.7,1.0,1.0,$,other,"['food', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",10,name 1 and address 1 (more than one first) 
936,112480,Dulceria La Capital Inc.,-87.68843100000002,41.801056,2559 W 51st St,,Chicago,IL,60632.0,1549.0,COOK,False,False,ChIJkQ196RkuDogRIy-JZReMHos,MoneyGram,41.80074270000001,-87.6889228,"2559 West 51st Street, Chicago",0,"2559 W 51st St, Chicago, IL 60632, USA",(773) 619-1699,"['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']",https://secure.moneygram.com/,https://maps.google.com/?cid=10024603852688928547,,,,,other,"['finance', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
937,112609,"Archer Bp Petroleum, Inc",-87.79068000000002,41.792133,6751 W Archer Ave,,Chicago,IL,60638.0,2332.0,COOK,False,False,ChIJiwQAecQ2DogRbFUXAdMxOVg,BP,41.791877,-87.79122699999999,"6751 West Archer Avenue, Chicago",0,"6751 W Archer Ave, Chicago, IL 60638, USA",(773) 229-8333,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.bp.com/,https://maps.google.com/?cid=6357167131336332652,4.4,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
938,112964,"Madison Express Mini Mart, Inc.",-87.772018,41.88015,5900 W Madison St,,Chicago,IL,60644.0,3722.0,COOK,False,False,ChIJ20C3sV0zDogREYiYg7ZRPYI,Madison & Menard,41.88026559999999,-87.76966089999999,United States,Double Check- Address mismatch,"Chicago, IL 60644, USA",,,,https://maps.google.com/?cid=9384747042843691025,,,,0,other,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",12,name 1 & 2 (none first)
939,113102,Que Rico Supermercado 1,-87.715492,41.917374,3552 W Armitage Ave,,Chicago,IL,60647.0,3609.0,COOK,False,False,ChIJGcGPhWrND4gRv7ivdYyF-l0,Rico Fresh Market,41.917524,-87.715597,"3552 West Armitage Avenue, Chicago",0,"3552 W Armitage Ave, Chicago, IL 60647, USA",(773) 227-7972,"['Monday: 7:00 AM – 9:00 PM', 'Tuesday: 7:00 AM – 9:00 PM', 'Wednesday: 7:00 AM – 9:00 PM', 'Thursday: 7:00 AM – 9:00 PM', 'Friday: 7:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 9:00 PM']",,https://maps.google.com/?cid=6771871828021328063,3.9,,,$,convenience store,"['liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
940,113319,Anthony Supermarket,-87.694725,41.828411,3557 S California Ave,Floor 1st,Chicago,IL,60632.0,,COOK,False,False,ChIJQ8qdyfAtDogRLzeyYMAlK3k,Phil Ruiz Photography,41.82843899999999,-87.69197299999999,"3557 South Washtenaw Avenue, Chicago",0,"3557 S Washtenaw Ave, Chicago, IL 60632, USA",(847) 989-3063,,,https://maps.google.com/?cid=8731113810774079279,,,,,other,"['point_of_interest', 'establishment']",1,address first word
941,113449,7 Seas Food & Meat Mart,-87.605804,41.77655,6501 S Cottage Grove Ave,,Chicago,IL,60637.0,4209.0,COOK,False,False,ChIJX6E9bCcpDogRUDPyTe8tRGQ,Family Discount & Furniture,41.77638520000001,-87.6053305,"6501 South Cottage Grove Avenue, Chicago",0,"6501 S Cottage Grove Ave, Chicago, IL 60637, USA",(773) 955-1444,,,https://maps.google.com/?cid=7224950208037270352,,,,,other,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1,address first word
942,113492,Convenience For You,-87.75907099999998,41.880302,5337 W Madison St,,Chicago,IL,60644.0,4040.0,COOK,False,False,ChIJHT1RU0AzDogRmYv7IblglWs,Convenience For You,41.880139,-87.75907199999999,"5337 West Madison Street, Chicago",0,"5337 W Madison St, Chicago, IL 60644, USA",(773) 473-4720,,,https://maps.google.com/?cid=7752208681843526553,5.0,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
943,113630,Neighbor Market Inc,-87.666344,42.009094,1409 W Lunt Ave,,Chicago,IL,60626.0,2810.0,COOK,False,False,ChIJ59Wmaa7RD4gRxSYqMqwDLz0,NEIGHBOR MARKET,42.008906,-87.666338,"1409 West Lunt Avenue, Chicago",0,"1409 W Lunt Ave, Chicago, IL 60626, USA",(773) 274-5717,"['Monday: 6:00 AM – 12:00 AM', 'Tuesday: 6:00 AM – 12:00 AM', 'Wednesday: 6:00 AM – 12:00 AM', 'Thursday: 6:00 AM – 12:00 AM', 'Friday: 6:00 AM – 12:00 AM', 'Saturday: 8:00 AM – 12:00 AM', 'Sunday: 8:00 AM – 12:00 AM']",,https://maps.google.com/?cid=4408746598329886405,4.7,,,$,other,"['point_of_interest', 'establishment']",1,address first word
944,113662,Cornell Bp Gas Station,-87.586533,41.80344,5048 S Cornell Ave,,Chicago,IL,60615.0,3016.0,COOK,False,False,ChIJWy7FiXApDogRDZylRQjArrU,BP,41.802714,-87.5867827,"5048 South Cornell Avenue, Chicago",0,"5048 S Cornell Ave, Chicago, IL 60615, USA",(773) 667-7045,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.bp.com/,https://maps.google.com/?cid=13091612308573363213,3.5,,,,gas station,"['gas_station', 'atm', 'convenience_store', 'food', 'finance', 'store', 'point_of_interest', 'establishment']",1,address first word
945,113820,Lasani Zabiha Meat & Grosers,-87.691376,41.997677,2445 W Devon Ave,,Chicago,IL,60659.0,1914.0,COOK,False,False,ChIJu8LmyN3RD4gRpfni21JxwaM,Lasani Zabiha Halal,41.99745410000001,-87.6916439,"2445 West Devon Avenue, Chicago",0,"2445 W Devon Ave, Chicago, IL 60659, USA",(773) 761-5555,,,https://maps.google.com/?cid=11799837099377752485,,,,,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
946,114485,Speedy Convenient Store,-87.69355,41.779095,2801 W 63rd St,,Chicago,IL,60629.0,2356.0,COOK,False,False,ChIJg9YgbCsuDogRZ1QtbzDCklA,Speedy Convenience Inc,41.7789981,-87.69354729999999,"2810 West 63rd Street, Chicago",0,"2810 W 63rd St, Chicago, IL 60629, USA",(773) 434-1776,"['Monday: 9:00 AM – 7:30 PM', 'Tuesday: 9:00 AM – 7:30 PM', 'Wednesday: 9:00 AM – 7:30 PM', 'Thursday: 9:00 AM – 7:30 PM', 'Friday: 9:00 AM – 7:30 PM', 'Saturday: Closed', 'Sunday: Closed']",,https://maps.google.com/?cid=5805916382913451111,1.0,,,,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,name first word
947,114497,Safeway Food Market,-87.72757,41.917107,4025 W Armitage Ave,,Chicago,IL,60639.0,3738.0,COOK,False,False,ChIJjVaVBxjND4gRVXLlw2KCbLg,Safe way food market,41.9170079,-87.7275511,"4025 West Armitage Avenue, Chicago",0,"4025 W Armitage Ave, Chicago, IL 60639, USA",(773) 252-2911,"['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 9:00 PM']",,https://maps.google.com/?cid=13289139961168491093,4.0,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
948,114714,Pk's Pantry,-87.6754,41.992779,6128 N Ravenswood Ave,,Chicago,IL,60660.0,2320.0,COOK,False,False,ChIJkYGPVZTRD4gRaUsOe8Y6_8Q,P K's Pantry,41.9928934,-87.6756742,"6128 North Ravenswood Avenue, Chicago",0,"6128 N Ravenswood Ave, Chicago, IL 60660, USA",(773) 761-2091,"['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 8:00 AM – 11:00 PM', 'Sunday: 8:00 AM – 11:00 PM']",,https://maps.google.com/?cid=14195129174637562729,5.0,,,$,convenience store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
949,115127,Al's Food & Deli,-87.682899,41.868969,2257 W Taylor St,,Chicago,IL,60612.0,4233.0,COOK,False,False,ChIJcX1rfW4tDogRTibpIQrKeHk,ta koz Mexican Charbroil,41.86883,-87.68236999999999,"2229 West Taylor Street, Chicago",0,"2229 W Taylor St, Chicago, IL 60612, USA",(312) 846-6374,"['Monday: 10:00 AM – 5:30 PM', 'Tuesday: 10:00 AM – 5:30 PM', 'Wednesday: 10:00 AM – 5:30 PM', 'Thursday: 10:00 AM – 5:30 PM', 'Friday: 10:00 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']",,https://maps.google.com/?cid=8752968020661970510,4.6,,,$,other,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,name 1 & 2 (none first)
950,115290,In & Out Food Mart,-87.755318,41.887932,401 N Laramie Ave,,Chicago,IL,60644.0,1907.0,COOK,False,False,ChIJ7TyJiTczDogRWsKaYrZ033g,In & Out Store,41.8879608,-87.75509799999999,"401 North Laramie Avenue, Chicago",0,"401 N Laramie Ave, Chicago, IL 60644, USA",,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,https://maps.google.com/?cid=8709808531045007962,,,,0,other,"['food', 'store', 'point_of_interest', 'establishment']",1,address first word
951,115389,Millennium Mega Mart,-87.672966,42.018261,7519 N Paulina St,,Chicago,IL,60626.0,1692.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
952,115415,J & R Liquor & Food,-87.66804499999998,41.925186,2401 N Ashland Ave,,Chicago,IL,60614.0,2020.0,COOK,False,False,ChIJcZ7-9-_SD4gR5HafPaujuow,J & R Liquor & Food,41.9252488,-87.66791839999999,"2401 North Ashland Avenue, Chicago",0,"2401 N Ashland Ave, Chicago, IL 60614, USA",(773) 472-1332,"['Monday: 10:00 AM – 11:00 PM', 'Tuesday: 10:00 AM – 11:00 PM', 'Wednesday: 10:00 AM – 11:00 PM', 'Thursday: 10:00 AM – 11:00 PM', 'Friday: 10:00 AM – 1:00 AM', 'Saturday: 10:00 AM – 1:00 AM', 'Sunday: 11:00 AM – 10:00 PM']",,https://maps.google.com/?cid=10140597466846688996,3.8,,,$$,convenience store,"['liquor_store', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
953,115512,Austin Food Store Inc.,-87.774582,41.909313,5954 W North Ave,,Chicago,IL,60639.0,4052.0,COOK,False,False,ChIJVXPPw6fMD4gRXl8ywpZVBw0,Austin Car Credit Inc,41.90900299999999,-87.774941,"5941 West North Avenue, Chicago",0,"5941 W North Ave, Chicago, IL 60639, USA",(773) 637-4100,,,https://maps.google.com/?cid=938813153321574238,,,,,other,"['car_dealer', 'store', 'point_of_interest', 'establishment']",14,name 1 & 2 (none first)
954,115575,"Young Boys Groomed To Men, Nfp.",-87.58367199999998,41.736893,1637 E 87th St,,Chicago,IL,60617.0,2728.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
955,115659,Lucky One Food Store Corp.,-87.72653199999998,41.915199,1854 N Pulaski Rd,,Chicago,IL,60639.0,4916.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
956,115867,Lyne Garden,-87.62352800000002,41.846813,2525 S Michigan Ave,,Chicago,IL,60616.0,,COOK,False,False,ChIJE5JU7HksDogRrUyHD640J88,Family Health Center,41.8465706,-87.62163249999999,"2525 South Michigan Avenue, Chicago",0,"2525 S Michigan Ave, Chicago, IL 60616, USA",(312) 567-7616,,http://www.mercy-chicago.org/,https://maps.google.com/?cid=14926957412132277421,,,,,other,"['health', 'point_of_interest', 'establishment']",11,name 1 and address 1 (more than one first) 
957,115878,Falcon 1,-87.60498,41.743721,8301 S Cottage Grove Ave,,Chicago,IL,60619.0,5905.0,COOK,False,False,ChIJK5RRjqQoDogRwnZTZcS_Agg,Falcon Fuel,41.743713,-87.60469309999999,"8301 South Cottage Grove Avenue, Chicago",0,"8301 S Cottage Grove Ave, Chicago, IL 60619, USA",(773) 783-3666,,,https://maps.google.com/?cid=577234552491308738,4.0,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",3,name 1 and address 1 (more than one first) 
958,115886,7-eleven 35504A,-87.664787,41.954285,1415 W Irving Park Rd,,Chicago,IL,60613.0,1920.0,COOK,False,False,ChIJD3sQt0nSD4gR2vEqE-BqnfQ,7-Eleven,41.953957,-87.6650968,"1415 West Irving Park Road, Chicago",0,"1415 W Irving Park Rd, Chicago, IL 60613, USA",(773) 549-2099,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.7-eleven.com/?yext=35504,https://maps.google.com/?cid=17626362027224789466,4.5,1.0,1.0,$,convenience store,"['convenience_store', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",2,name 1 and address 1 (more than one first) 
959,116100,Jaymadi Foodmart,-87.682732,42.01155900000001,7127 N Ridge Blvd,,Chicago,IL,60645.0,3503.0,COOK,False,False,ChIJ0eAUd8zRD4gRL1w5DydcjiI,Hitech Courier Cargo,42.0119723,-87.68294069999999,"7127 North Ridge Boulevard, Chicago",0,"7127 N Ridge Blvd, Chicago, IL 60645, USA",(773) 370-0035,,http://hitechcourier.com/,https://maps.google.com/?cid=2490028966811360303,5.0,,,,other,"['point_of_interest', 'establishment']",1,address first word
960,116132,Valloor,-87.73152900000002,41.844143,4257 W 26th St,,Chicago,IL,60623.0,4319.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
961,116353,Garfield Park Community Council,-87.71656800000002,41.886475,300 N Central Park Ave,,Chicago,IL,60624.0,1996.0,COOK,False,False,ChIJaQUY87cyDogRqoNIaIN0IdI,Garfield Park Conservatory,41.88634,-87.717264,"300 North Central Park Avenue, Chicago",0,"300 N Central Park Ave, Chicago, IL 60624, USA",(312) 746-5100,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 5:00 PM', 'Sunday: 9:00 AM – 5:00 PM']",http://www.chicagoparkdistrict.com/parks/Garfield-Park-Conservatory/,https://maps.google.com/?cid=15141511529935438762,4.7,,,,other,"['park', 'point_of_interest', 'establishment']",1,address first word
962,116354,Kp Oil Mart Inc,-87.737648,41.9244,4444 W Fullerton Ave,,Chicago,IL,60639.0,1932.0,COOK,False,False,ChIJB3WDZOLMD4gRRAQfh3Jk8uw,BP,41.924632,-87.7386819,"4444 West Fullerton Avenue, Chicago",0,"4444 W Fullerton Ave, Chicago, IL 60639, USA",(773) 697-9445,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.bp.com/,https://maps.google.com/?cid=17073819580370977860,4.4,,,,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
963,116464,111th Street Clark,-87.623154,41.692593,11100 S State St,,Chicago,IL,60628.0,4207.0,COOK,False,False,ChIJnTMq8yskDogRlkqg1RiSR_A,Super Save,41.6923657,-87.6233685,"11100 South State Street, Chicago",0,"11100 S State St, Chicago, IL 60628, USA",,,,https://maps.google.com/?cid=17313967927810083478,2.8,,,0,gas station,"['gas_station', 'point_of_interest', 'establishment']",1,address first word
964,116556,Pete's Mart,-87.6511,41.779644,1035 W 63rd St,,Chicago,IL,60621.0,1343.0,COOK,False,False,ChIJi8Wkgv4uDogR1wrHTu4w0Eg,Citgo,41.7794341,-87.6543461,"1151 West 63rd Street, Chicago",Double Check- Address mismatch,"1151 W 63rd St, Chicago, IL 60621, USA",(773) 436-5245,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",http://www.citgo.com/,https://maps.google.com/?cid=5246747365968644823,3.8,,,,gas station,"['gas_station', 'car_repair', 'point_of_interest', 'establishment']",1,name second word
965,116740,Alhobati Food Mart,-87.60481300000002,41.732975,8900 S Cottage Grove Ave,,Chicago,IL,60619.0,6916.0,COOK,False,False,,,,,,0,0,0,0,0,0,0.0,,0.0,0,unknown,0,0,name second word
966,116972,Walgreens 15197,-87.660294,41.993073,6121 N Broadway St,,Chicago,IL,60660.0,2501.0,COOK,False,False,ChIJfbYVqZ_RD4gRSlNRHiupatE,Walgreens,41.99300889999999,-87.6599346,"6121 North Broadway Street, Chicago",0,"6121 N Broadway St, Chicago, IL 60660, USA",(773) 764-8961,"['Monday: 7:00 AM – 12:00 AM', 'Tuesday: 7:00 AM – 12:00 AM', 'Wednesday: 7:00 AM – 12:00 AM', 'Thursday: 7:00 AM – 12:00 AM', 'Friday: 7:00 AM – 12:00 AM', 'Saturday: 7:00 AM – 12:00 AM', 'Sunday: 7:00 AM – 12:00 AM']",https://www.walgreens.com/locator/walgreens-6121+n+broadway+st-chicago-il-60660/id=15197,https://maps.google.com/?cid=15090059504115602250,4.1,2.0,2.0,$$,convenience store,"['convenience_store', 'health', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",4,name 1 and address 1 (more than one first) 
967,117188,Aswaq Kan Zaman 1,-87.80729699999998,41.951797,3952 N Harlem Ave,,Chicago,IL,60634.0,2219.0,COOK,False,False,ChIJaxCwwbDLD4gRwGJQ6KKSFek,Middle Eastern Market - Grocery Store,41.9522322,-87.8076261,"3952 N Harlem Ave, Chica go",0,"3952 N Harlem Ave, Chica go, IL 60634, USA",(773) 625-1212,"['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 9:00 PM', 'Saturday: 9:00 AM – 9:00 PM', 'Sunday: 9:00 AM – 7:00 PM']",,https://maps.google.com/?cid=16795491613728072384,4.7,,,,grocery,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",1,address first word
968,117422,Windy City Harvest,-87.685333,41.840359,2800 S Western Ave,,Chicago,IL,60608.0,5260.0,COOK,False,False,ChIJ_Q8SO5ItDogR5Qcq1gVk4T0,CCC.EDU Arturo Velasquez Institute,41.8410207,-87.686272,"2800 South Western Avenue, Chicago",0,"2800 S Western Ave, Chicago, IL 60608, USA",(773) 838-1520,,http://www.ccc.edu/,https://maps.google.com/?cid=4458955082304194533,3.9,,,,other,"['point_of_interest', 'establishment']",1,address first word
